masked_consumer_id,posted_date,amount,category,masked_transaction_id
C01101332,2021/11/17,-200,19,C01T01525621
C01101332,2021/11/10,-750,1,C01T01525622
C01101332,2021/7/29,-1000,12,C01T01525623
C01101332,2021/12/21,-743.34,26,C01T01525624
C01101332,2021/7/16,-3271,32,C01T01525625
C01101332,2021/11/29,-600,19,C01T01525626
C01101332,2021/4/26,-95,1,C01T01525627
C01101332,2021/7/26,-25,1,C01T01525628
C01101332,2021/5/21,-100,1,C01T01525629
C01101332,2021/9/17,-1500,17,C01T01525630
C01101332,2021/5/3,-5000,1,C01T01525631
C01101332,2021/8/2,-17,1,C01T01525632
C01101332,2021/6/30,-600,19,C01T01525633
C01101332,2022/1/11,-750,1,C01T01525634
C01101332,2021/6/23,-25,1,C01T01525635
C01101332,2021/4/19,-1000,19,C01T01525636
C01101332,2021/6/3,-1000,12,C01T01525637
C01101332,2021/12/22,-8600,22,C01T01525638
C01101332,2021/9/1,-491.27,26,C01T01525639
C01101332,2021/6/16,-3271,32,C01T01525640
C01101332,2021/11/19,-50,1,C01T01525641
C01101332,2021/11/29,-416.12,13,C01T01525642
C01101332,2022/1/24,-335,15,C01T01525643
C01101332,2021/7/16,-50,12,C01T01525644
C01101332,2022/1/18,-15,1,C01T01525645
C01101332,2021/7/26,-20,1,C01T01525646
C01101332,2022/1/3,-600,19,C01T01525647
C01101332,2021/4/9,-250,1,C01T01525648
C01101332,2021/8/3,-200,19,C01T01525649
C01101332,2021/7/12,-45,1,C01T01525650
C01101332,2021/12/16,-3234.09,32,C01T01525651
C01101332,2021/7/20,-1745.13,26,C01T01525652
C01101332,2021/12/22,-2000,12,C01T01525653
C01101332,2021/12/9,-250,1,C01T01525654
C01101332,2021/12/22,-166.16,22,C01T01525655
C01101332,2021/10/12,-250,1,C01T01525656
C01101332,2021/11/29,-300,19,C01T01525657
C01101332,2021/3/5,-44.54,14,C01T01525658
C01101332,2021/3/1,-600,19,C01T01525659
C01101332,2021/12/16,-162,1,C01T01525660
C01101332,2021/3/16,-43.5,19,C01T01525661
C01101332,2021/4/21,-346.06,26,C01T01525662
C01101332,2021/2/16,-3271,32,C01T01525663
C01101332,2022/2/2,-370.64,26,C01T01525664
C01101332,2021/10/15,-55,1,C01T01525665
C01101332,2021/7/26,-40,1,C01T01525666
C01101332,2021/4/29,-424.6,13,C01T01525667
C01101332,2021/8/3,-50,12,C01T01525668
C01101332,2021/3/29,-424.6,13,C01T01525669
C01101332,2021/6/18,-15,1,C01T01525670
C01101332,2021/12/23,-0.1,1,C01T01525671
C01101332,2021/12/10,-750,1,C01T01525672
C01101332,2021/4/9,-750,1,C01T01525673
C01101332,2021/11/1,-600,19,C01T01525674
C01101332,2022/1/31,-70,1,C01T01525675
C01101332,2021/4/28,-787.72,19,C01T01525676
C01101332,2021/12/6,-2500,1,C01T01525677
C01101332,2021/10/19,-1028.18,26,C01T01525678
C01101332,2021/7/19,-3000,1,C01T01525679
C01101332,2022/2/4,-50000,1,C01T01525680
C01101332,2021/7/13,-41.58,22,C01T01525681
C01101332,2021/5/17,-2700,22,C01T01525682
C01101332,2021/9/9,-250,1,C01T01525683
C01101332,2021/6/2,-50,12,C01T01525684
C01101332,2021/9/16,-3234.09,32,C01T01525685
C01101332,2021/5/27,-34.19,16,C01T01525686
C01101332,2021/12/22,-2500,26,C01T01525687
C01101332,2022/1/6,-2500,1,C01T01525688
C01101332,2021/11/26,-80,1,C01T01525689
C01101332,2021/3/11,-500,12,C01T01525690
C01101332,2021/7/20,-7000,22,C01T01525691
C01101332,2022/1/26,-5000,19,C01T01525692
C01101332,2021/9/22,-128,22,C01T01525693
C01101332,2022/1/19,-147.45,22,C01T01525694
C01101332,2021/8/17,-50,12,C01T01525695
C01101332,2021/10/12,-1000,17,C01T01525696
C01101332,2021/10/29,-559.65,13,C01T01525697
C01101332,2021/10/8,-750,1,C01T01525698
C01101332,2021/2/19,-194.14,22,C01T01525699
C01101332,2021/4/2,-1000,12,C01T01525700
C01101332,2021/3/16,-3271,32,C01T01525701
C01101332,2022/1/24,-694.15,15,C01T01525702
C01101332,2021/3/16,0,23,C01T01525703
C01101332,2021/9/21,-50,1,C01T01525704
C01101332,2021/9/3,-2500,1,C01T01525705
C01101332,2021/4/26,-8000,1,C01T01525706
C01101332,2021/11/10,-2000,12,C01T01525707
C01101332,2021/9/7,-10,1,C01T01525708
C01101332,2022/1/21,0,23,C01T01525709
C01101332,2021/6/30,-420,19,C01T01525710
C01101332,2021/3/30,-600,19,C01T01525711
C01101332,2022/1/11,-25,1,C01T01525712
C01101332,2022/1/19,-234.26,22,C01T01525713
C01101332,2022/1/19,-166.15,22,C01T01525714
C01101332,2021/8/19,-101.71,18,C01T01525715
C01101332,2021/5/28,-565.25,22,C01T01525716
C01101332,2021/4/20,-60,1,C01T01525717
C01101332,2021/10/21,-177.22,22,C01T01525718
C01101332,2021/2/19,-5700,22,C01T01525719
C01101332,2021/10/19,-1000,17,C01T01525720
C01101332,2021/8/31,-650,19,C01T01525721
C01101332,2022/2/1,-125,19,C01T01525722
C01101332,2021/10/4,-50,12,C01T01525723
C01101332,2021/9/24,-5000,22,C01T01525724
C01101332,2021/8/13,-202.5,19,C01T01525725
C01101332,2022/2/4,-130,19,C01T01525726
C01101332,2021/8/10,-250,1,C01T01525727
C01101332,2021/8/12,-52,1,C01T01525728
C01101332,2021/2/11,-750,1,C01T01525729
C01101332,2021/11/10,-120.32,22,C01T01525730
C01101332,2021/8/19,-300,1,C01T01525731
C01101332,2021/6/1,-600,19,C01T01525732
C01101332,2021/8/12,-1005,1,C01T01525733
C01101332,2021/8/9,-500,12,C01T01525734
C01101332,2021/8/18,-12.8,18,C01T01525735
C01101332,2021/3/9,-250,1,C01T01525736
C01101332,2021/3/3,-1000,12,C01T01525737
C01101332,2022/1/18,-3234.09,32,C01T01525738
C01101332,2021/4/13,-13,1,C01T01525739
C01101332,2021/5/17,-3271,32,C01T01525740
C01101332,2021/10/1,-1255,1,C01T01525741
C01101332,2021/8/25,-100,1,C01T01525742
C01101332,2021/5/11,-250,1,C01T01525743
C01101332,2021/10/6,-2500,1,C01T01525744
C01101332,2021/3/31,-13,1,C01T01525745
C01101332,2021/8/17,-83,1,C01T01525746
C01101332,2021/4/26,-100,19,C01T01525747
C01101332,2021/9/28,0,23,C01T01525748
C01101332,2021/3/4,-250,12,C01T01525749
C01101332,2021/11/30,-150.35,22,C01T01525750
C01101332,2021/2/17,-30,1,C01T01525751
C01101332,2021/9/20,-83.85,18,C01T01525752
C01101332,2021/3/22,-139.25,22,C01T01525753
C01101332,2021/8/31,-35,25,C01T01525754
C01101332,2022/2/7,-22236.48,19,C01T01525755
C01101332,2021/5/28,-38,1,C01T01525756
C01101332,2021/5/10,-3000,1,C01T01525757
C01101332,2021/3/17,-10000,1,C01T01525758
C01101332,2021/10/25,-20000,1,C01T01525759
C01101332,2021/9/13,-41.06,18,C01T01525760
C01101332,2021/8/9,-1000,12,C01T01525761
C01101332,2022/1/24,-5360,15,C01T01525762
C01101332,2021/9/10,-750,1,C01T01525763
C01101332,2021/4/21,-190.19,22,C01T01525764
C01101332,2021/3/5,-0.46,1,C01T01525765
C01101332,2021/4/16,-3271,32,C01T01525766
C01101332,2021/8/19,-5000,1,C01T01525767
C01101332,2022/1/19,-3000,22,C01T01525768
C01101332,2021/4/15,-500,12,C01T01525769
C01101332,2021/6/1,-12.83,14,C01T01525770
C01101332,2021/6/23,-2600,26,C01T01525771
C01101332,2021/9/20,-0.15,1,C01T01525772
C01101332,2021/10/26,-14726.81,19,C01T01525773
C01101332,2021/9/13,-0.94,1,C01T01525774
C01101332,2022/1/21,-90000,1,C01T01525775
C01101332,2021/4/22,-5000,1,C01T01525776
C01101332,2021/4/15,-1000,12,C01T01525777
C01101332,2021/7/7,-225.03,22,C01T01525778
C01101332,2021/8/26,-85,1,C01T01525779
C01101332,2021/8/11,-750,1,C01T01525780
C01101332,2021/12/22,-6.47,22,C01T01525781
C01101332,2021/3/18,-358.66,22,C01T01525782
C01101332,2021/8/2,-12,1,C01T01525783
C01101332,2021/5/26,-71.23,22,C01T01525784
C01101332,2021/7/29,-424.6,13,C01T01525785
C01101332,2022/1/25,-137600,15,C01T01525786
C01101332,2021/10/19,-50,1,C01T01525787
C01101332,2021/3/1,-44.39,14,C01T01525788
C01101332,2021/5/17,-793.32,26,C01T01525789
C01101332,2021/7/7,-2.54,27,C01T01525790
C01101332,2022/1/6,-60,1,C01T01525791
C01101332,2021/3/8,-396,1,C01T01525792
C01101332,2021/8/16,-3234.09,32,C01T01525793
C01101332,2021/11/10,-1000,26,C01T01525794
C01101332,2021/6/2,-140.71,22,C01T01525795
C01101332,2021/5/28,-282.25,22,C01T01525796
C01101332,2021/11/30,-197.77,22,C01T01525797
C01101332,2021/8/13,0,23,C01T01525798
C01101332,2021/8/2,-600,19,C01T01525799
C01101332,2021/6/29,-35,1,C01T01525800
C01101332,2021/4/21,-4350,22,C01T01525801
C01101332,2021/2/19,-1,22,C01T01525802
C01101332,2021/9/16,-50,12,C01T01525803
C01101332,2021/8/19,-50,1,C01T01525804
C01101332,2021/3/2,-50,12,C01T01525805
C01101332,2021/11/4,-925,1,C01T01525806
C01101332,2021/12/29,-416.12,13,C01T01525807
C01101332,2022/1/19,-11.79,22,C01T01525808
C01101332,2021/9/17,-1900,26,C01T01525809
C01101332,2021/8/11,-5.01,1,C01T01525810
C01101332,2021/8/10,-500,12,C01T01525811
C01101332,2021/2/19,-266.27,22,C01T01525812
C01101332,2021/11/29,-638.67,26,C01T01525813
C01101332,2021/9/2,-200,19,C01T01525814
C01101332,2021/10/13,-5000,19,C01T01525815
C01101332,2021/5/18,-50,12,C01T01525816
C01101332,2021/6/23,-1087.78,26,C01T01525817
C01101332,2022/1/19,-1100,17,C01T01525818
C01101332,2021/8/30,-30,1,C01T01525819
C01101332,2021/11/10,-1500,17,C01T01525820
C01101332,2021/3/19,-50,1,C01T01525821
C01101332,2021/2/19,-3299.79,26,C01T01525822
C01101332,2021/2/9,-135,1,C01T01525823
C01101332,2021/4/2,-50,12,C01T01525824
C01101332,2021/3/11,-750,1,C01T01525825
C01101332,2021/2/9,-200,12,C01T01525826
C01101332,2022/2/1,-600,19,C01T01525827
C01101332,2021/10/19,-2500,26,C01T01525828
C01101332,2021/6/21,0,23,C01T01525829
C01101332,2022/1/24,-22760,15,C01T01525830
C01101332,2021/8/2,0,23,C01T01525831
C01101332,2021/8/19,-1900,26,C01T01525832
C01101332,2021/9/28,-600,19,C01T01525833
C01101332,2021/5/4,-50,12,C01T01525834
C01101332,2021/2/19,-128,22,C01T01525835
C01101332,2021/9/10,0,23,C01T01525836
C01101332,2021/6/9,-250,1,C01T01525837
C01101332,2021/10/6,-30,1,C01T01525838
C01101332,2022/1/19,-1000,26,C01T01525839
C01101332,2021/12/23,-39.9,18,C01T01525840
C01101332,2021/7/12,-200,19,C01T01525841
C01101332,2021/8/9,-27,1,C01T01525842
C01101332,2021/10/19,-2500,22,C01T01525843
C01101332,2021/8/19,0,23,C01T01525844
C01101332,2021/2/9,-200,12,C01T01525845
C01101332,2022/1/7,-847.35,1,C01T01525846
C01101332,2021/3/1,-86.04,18,C01T01525847
C01101332,2021/3/11,-1627.36,19,C01T01525848
C01101332,2021/10/27,-183.41,1,C01T01525849
C01101332,2021/12/29,-500,1,C01T01525850
C01101332,2021/9/1,-1100,1,C01T01525851
C01101332,2021/9/1,-15,1,C01T01525852
C01101332,2021/8/11,-275,12,C01T01525853
C01101332,2021/7/15,0,23,C01T01525854
C01101332,2021/7/6,-26,1,C01T01525855
C01101332,2021/11/17,0,23,C01T01525856
C01101332,2021/4/21,-5900,26,C01T01525857
C01101332,2021/7/29,-128,22,C01T01525858
C01101332,2021/3/30,-982.32,26,C01T01525859
C01101332,2021/9/29,-391.06,13,C01T01525860
C01101332,2021/6/1,-0.17,1,C01T01525861
C01101332,2021/7/23,-161.1,22,C01T01525862
C01101332,2021/6/29,-424.6,13,C01T01525863
C01101332,2021/2/17,-50,12,C01T01525864
C01101332,2021/6/2,-128,22,C01T01525865
C01101332,2021/5/13,-5877,11,C01T01525866
C01101332,2021/3/1,-115.32,18,C01T01525867
C01101332,2021/11/10,-5.32,22,C01T01525868
C01101332,2021/4/16,-50,12,C01T01525869
C01101332,2021/5/6,-11,1,C01T01525870
C01101332,2021/3/18,-1100,26,C01T01525871
C01101332,2021/11/30,-2000,12,C01T01525872
C01101332,2021/8/2,-202.5,19,C01T01525873
C01101332,2021/12/21,-50,1,C01T01525874
C01101332,2021/9/15,-20000,1,C01T01525875
C01101332,2021/11/5,-2500,1,C01T01525876
C01101332,2021/3/1,-2.25,1,C01T01525877
C01101332,2021/4/26,-100,19,C01T01525878
C01101332,2021/11/10,-215.78,22,C01T01525879
C01101332,2021/6/23,-5650,22,C01T01525880
C01101332,2021/9/10,-202,15,C01T01525881
C01101332,2022/2/1,-50000,1,C01T01525882
C01101332,2022/1/24,-1543.08,15,C01T01525883
C01101332,2021/7/2,-50,12,C01T01525884
C01101332,2021/9/1,-100,1,C01T01525885
C01101332,2021/7/26,-48.5,19,C01T01525886
C01101332,2021/10/4,-200000,1,C01T01525887
C01101332,2021/5/14,-100,19,C01T01525888
C01101332,2021/4/20,-50,1,C01T01525889
C01101332,2021/9/16,-18000,1,C01T01525890
C01101332,2021/11/16,-3234.09,32,C01T01525891
C01101332,2021/5/19,-50,1,C01T01525892
C01101332,2022/1/7,-700,1,C01T01525893
C01101332,2022/1/31,-416.12,13,C01T01525894
C01101332,2021/8/19,-475.46,22,C01T01525895
C01101332,2021/7/20,-50,1,C01T01525896
C01101332,2022/2/4,-2500,1,C01T01525897
C01101332,2021/2/19,-1800,26,C01T01525898
C01101332,2021/2/9,-400,1,C01T01525899
C01101332,2022/1/18,-15,1,C01T01525900
C01101332,2021/4/22,-24.65,1,C01T01525901
C01101332,2021/7/15,-200,19,C01T01525902
C01101332,2022/1/11,-250,1,C01T01525903
C01101332,2021/3/16,-50,12,C01T01525904
C01101332,2021/5/27,-0.81,1,C01T01525905
C01101332,2021/3/1,-424.6,13,C01T01525906
C01101332,2021/3/30,-300,19,C01T01525907
C01101332,2021/5/11,-750,1,C01T01525908
C01101332,2021/11/30,-72.77,22,C01T01525909
C01101332,2022/1/19,-50,1,C01T01525910
C01101332,2021/8/30,-90,1,C01T01525911
C01101332,2021/6/11,-750,1,C01T01525912
C01101332,2021/4/19,-100,19,C01T01525913
C01101332,2021/8/24,-5800,22,C01T01525914
C01101332,2021/6/2,-132.95,1,C01T01525915
C01101332,2021/6/14,-27,1,C01T01525916
C01101332,2021/8/3,-3000,1,C01T01525917
C01101332,2021/8/31,-900,12,C01T01525918
C01101332,2021/9/1,-1500,17,C01T01525919
C01101332,2021/5/13,-374.28,19,C01T01525920
C01101332,2021/10/6,-189178.45,15,C01T01525921
C01101332,2022/1/18,-10,1,C01T01525922
C01101332,2021/6/1,-424.6,13,C01T01525923
C01101332,2021/2/9,-250,1,C01T01525924
C01101332,2021/8/19,-0.29,1,C01T01525925
C01101332,2021/4/21,-333.32,22,C01T01525926
C01101332,2021/3/4,-36.55,22,C01T01525927
C01101332,2021/9/28,-123.5,19,C01T01525928
C01101332,2021/3/18,-6600,22,C01T01525929
C01101332,2021/8/2,-500,19,C01T01525930
C01101332,2021/4/26,0,23,C01T01525931
C01101332,2021/5/25,-2000,1,C01T01525932
C01101332,2021/7/26,0,23,C01T01525933
C01101332,2022/2/7,-30,1,C01T01525934
C01101332,2021/5/17,-5000,26,C01T01525935
C01101332,2021/4/28,-10,1,C01T01525936
C01101511,2021/2/26,2200,0,C01T01713482
C01101511,2021/8/18,40.49,4,C01T01713483
C01101511,2021/9/15,300,4,C01T01713484
C01101511,2021/9/20,35,6,C01T01713485
C01101511,2020/11/24,500,4,C01T01713486
C01101511,2021/6/30,600,0,C01T01713487
C01101511,2021/2/26,1200,4,C01T01713488
C01101511,2021/7/9,129,0,C01T01713489
C01101511,2021/4/19,500,1,C01T01713490
C01101511,2021/6/16,300,0,C01T01713491
C01101511,2021/2/12,1200,4,C01T01713492
C01101511,2021/6/30,3310.38,4,C01T01713493
C01101511,2020/11/23,3000,2,C01T01713494
C01101511,2021/1/25,297.15,4,C01T01713495
C01101511,2021/7/8,1800,6,C01T01713496
C01101511,2020/10/16,6214.42,1,C01T01713497
C01101511,2021/3/31,3317.03,4,C01T01713498
C01101511,2021/2/26,100,0,C01T01713499
C01101511,2021/6/30,100,0,C01T01713500
C01101511,2021/4/26,2900,2,C01T01713501
C01101511,2021/8/31,100,0,C01T01713502
C01101511,2021/1/12,150,1,C01T01713503
C01101511,2021/9/7,2323.46,1,C01T01713504
C01101511,2021/6/28,0.36,1,C01T01713505
C01101511,2021/2/24,25,6,C01T01713506
C01101511,2021/1/4,100,1,C01T01713507
C01101511,2021/8/31,250,0,C01T01713508
C01101511,2020/11/2,2000,0,C01T01713509
C01101511,2021/7/9,1330,1,C01T01713510
C01101511,2021/4/12,0.01,7,C01T01713511
C01101511,2021/9/9,44.1,4,C01T01713512
C01101511,2020/11/13,2519.87,4,C01T01713513
C01101511,2021/7/1,300,0,C01T01713514
C01101511,2021/1/4,500,1,C01T01713515
C01101511,2021/6/29,550,1,C01T01713516
C01101511,2021/9/14,104.67,4,C01T01713517
C01101511,2021/1/13,30,4,C01T01713518
C01101511,2021/6/4,98.82,0,C01T01713519
C01101511,2021/4/19,4000,1,C01T01713520
C01101511,2020/11/2,600,0,C01T01713521
C01101511,2021/6/30,250,0,C01T01713522
C01101511,2020/11/24,1000,4,C01T01713523
C01101511,2021/3/22,4400,4,C01T01713524
C01101511,2021/1/4,25,1,C01T01713525
C01101511,2021/8/6,10,6,C01T01713526
C01101511,2021/5/17,60.75,4,C01T01713527
C01101511,2021/7/30,100,0,C01T01713528
C01101511,2021/9/15,104.34,4,C01T01713529
C01101511,2021/5/19,200,1,C01T01713530
C01101511,2021/3/15,100,0,C01T01713531
C01101511,2021/1/29,250,0,C01T01713532
C01101511,2021/2/8,5.99,6,C01T01713533
C01101511,2020/11/13,1200,4,C01T01713534
C01101511,2021/9/23,134.54,4,C01T01713535
C01101511,2021/3/1,500,0,C01T01713536
C01101511,2021/4/2,31.66,4,C01T01713537
C01101511,2021/2/22,300,0,C01T01713538
C01101511,2020/11/2,5.99,6,C01T01713539
C01101511,2021/5/28,300,4,C01T01713540
C01101511,2021/7/15,3000,1,C01T01713541
C01101511,2021/6/14,1000,1,C01T01713542
C01101511,2021/4/30,100,0,C01T01713543
C01101511,2021/9/15,3205.81,4,C01T01713544
C01101511,2021/9/9,70.32,4,C01T01713545
C01101511,2021/8/31,300,4,C01T01713546
C01101511,2020/11/18,3300,1,C01T01713547
C01101511,2021/7/19,100,1,C01T01713548
C01101511,2020/12/31,2476,4,C01T01713549
C01101511,2021/2/22,3000,1,C01T01713550
C01101511,2021/8/6,35,6,C01T01713551
C01101511,2021/2/24,900,0,C01T01713552
C01101511,2021/3/22,35,6,C01T01713553
C01101511,2021/8/10,100,0,C01T01713554
C01101511,2021/1/25,1000,1,C01T01713555
C01101511,2021/7/19,700,2,C01T01713556
C01101511,2021/4/30,3317.03,4,C01T01713557
C01101511,2021/5/28,3310.38,4,C01T01713558
C01101511,2021/8/13,300,4,C01T01713559
C01101511,2021/9/30,250,0,C01T01713560
C01101511,2020/10/30,2475.99,4,C01T01713561
C01101511,2021/1/12,300,4,C01T01713562
C01101511,2021/1/15,1120.63,4,C01T01713563
C01101511,2021/9/10,500,1,C01T01713564
C01101511,2021/8/2,300,0,C01T01713565
C01101511,2021/8/13,550,1,C01T01713566
C01101511,2021/8/9,9.15,4,C01T01713567
C01101511,2021/2/22,943,0,C01T01713568
C01101511,2021/6/2,300,0,C01T01713569
C01101511,2021/9/30,600,0,C01T01713570
C01101511,2020/11/2,283.94,0,C01T01713571
C01101511,2021/5/18,29,0,C01T01713572
C01101511,2021/6/21,500,1,C01T01713573
C01101511,2021/3/11,0.05,7,C01T01713574
C01101511,2021/7/9,35,6,C01T01713575
C01101511,2021/1/25,126,4,C01T01713576
C01101511,2021/5/14,300,4,C01T01713577
C01101511,2021/5/10,0.02,7,C01T01713578
C01101511,2021/4/30,600,0,C01T01713579
C01101511,2021/3/31,100,0,C01T01713580
C01101511,2021/2/23,1700,6,C01T01713581
C01101511,2021/4/20,900,1,C01T01713582
C01101511,2021/2/26,54,1,C01T01713583
C01101511,2020/11/6,0.01,7,C01T01713584
C01101511,2021/1/8,0.02,7,C01T01713585
C01101511,2021/7/15,300,0,C01T01713586
C01101511,2021/7/16,2801.6,2,C01T01713587
C01101511,2021/1/4,1100,1,C01T01713588
C01101511,2021/7/20,3700,2,C01T01713589
C01101511,2020/11/2,58.51,4,C01T01713590
C01101511,2021/9/1,300,0,C01T01713591
C01101511,2020/10/15,6091.12,1,C01T01713592
C01101511,2021/6/30,300,4,C01T01713593
C01101511,2021/1/13,3000,12,C01T01713594
C01101511,2021/1/29,100,0,C01T01713595
C01101511,2021/9/30,300,4,C01T01713596
C01101511,2021/5/17,1990,1,C01T01713597
C01101511,2021/1/4,200,0,C01T01713598
C01101511,2021/5/17,83.7,4,C01T01713599
C01101511,2020/12/29,18.33,1,C01T01713600
C01101511,2021/8/2,400,0,C01T01713601
C01101511,2021/6/21,500,1,C01T01713602
C01101511,2021/2/12,44802.3,4,C01T01713603
C01101511,2021/1/12,300,4,C01T01713604
C01101511,2020/12/14,32.72,2,C01T01713605
C01101511,2021/7/29,25.9,4,C01T01713606
C01101511,2020/12/31,1200,0,C01T01713607
C01101511,2021/1/29,1080.21,4,C01T01713608
C01101511,2020/12/10,0.02,7,C01T01713609
C01101511,2020/10/19,500,4,C01T01713610
C01101511,2021/10/12,5.99,6,C01T01713611
C01101511,2021/2/5,0.03,7,C01T01713612
C01101511,2021/3/31,300,4,C01T01713613
C01101511,2020/12/10,0.02,7,C01T01713614
C01101511,2020/11/23,3100,2,C01T01713615
C01101511,2020/11/3,154.91,0,C01T01713616
C01101511,2021/4/26,1194,2,C01T01713617
C01101511,2021/5/31,600,0,C01T01713618
C01101511,2021/8/24,500,1,C01T01713619
C01101511,2021/6/21,1.5,6,C01T01713620
C01101511,2021/9/29,300,2,C01T01713621
C01101511,2020/11/18,943.18,0,C01T01713622
C01101511,2021/3/11,0.02,7,C01T01713623
C01101511,2021/1/13,283.11,4,C01T01713624
C01101511,2021/5/19,2000,1,C01T01713625
C01101511,2021/2/23,3000,1,C01T01713626
C01101511,2021/5/28,100,0,C01T01713627
C01101511,2021/4/16,623.18,0,C01T01713628
C01101511,2021/9/23,300,0,C01T01713629
C01101511,2020/11/2,332.28,1,C01T01713630
C01101511,2021/8/13,149.65,0,C01T01713631
C01101511,2021/4/15,300,4,C01T01713632
C01101511,2021/2/26,1200,4,C01T01713633
C01101511,2021/8/13,300,0,C01T01713634
C01101511,2021/8/31,3255.82,4,C01T01713635
C01101511,2020/10/30,1200,4,C01T01713636
C01101511,2020/12/15,1200,4,C01T01713637
C01101511,2020/10/30,100,0,C01T01713638
C01101511,2021/2/8,3000,1,C01T01713639
C01101511,2020/11/16,105,6,C01T01713640
C01101511,2021/2/12,3000,4,C01T01713641
C01101511,2021/1/29,1200,4,C01T01713642
C01101511,2021/2/23,3000,1,C01T01713643
C01101511,2021/8/9,180,2,C01T01713644
C01101511,2020/11/3,4500,2,C01T01713645
C01101511,2021/8/16,2100,1,C01T01713646
C01101511,2021/6/14,3000,2,C01T01713647
C01101511,2021/3/16,737.5,0,C01T01713648
C01101511,2021/2/26,17774.91,1,C01T01713649
C01101511,2021/2/24,500,6,C01T01713650
C01101511,2021/6/15,3310.39,4,C01T01713651
C01101511,2021/8/12,244.68,4,C01T01713652
C01101511,2021/1/8,0.01,7,C01T01713653
C01101511,2021/7/31,250,0,C01T01713654
C01101511,2021/2/1,500,0,C01T01713655
C01101511,2021/7/9,300,1,C01T01713656
C01101511,2021/3/5,11.2,4,C01T01713657
C01101511,2021/2/12,5302.28,1,C01T01713658
C01101511,2021/3/29,130,2,C01T01713659
C01101511,2020/12/14,181.53,2,C01T01713660
C01101511,2021/2/12,5000,4,C01T01713661
C01101511,2020/10/23,638.41,2,C01T01713662
C01101511,2020/11/4,1000,4,C01T01713663
C01101511,2021/7/16,2500,6,C01T01713664
C01101511,2021/5/17,23.9,4,C01T01713665
C01101511,2021/3/22,7875.15,1,C01T01713666
C01101511,2020/11/27,6456.17,2,C01T01713667
C01101511,2021/7/30,5500,0,C01T01713668
C01101511,2020/12/14,45.7,1,C01T01713669
C01101511,2021/7/19,50,1,C01T01713670
C01101511,2020/12/30,600,0,C01T01713671
C01101511,2021/9/10,0.01,7,C01T01713672
C01101511,2021/4/8,1000,1,C01T01713673
C01101511,2021/7/15,300,4,C01T01713674
C01101511,2021/8/13,3255.83,4,C01T01713675
C01101511,2021/6/14,3500,1,C01T01713676
C01101511,2021/2/23,85,6,C01T01713677
C01101511,2021/1/29,1200.37,0,C01T01713678
C01101511,2020/12/12,1200,4,C01T01713679
C01101511,2021/3/10,270,0,C01T01713680
C01101511,2021/6/28,0.94,1,C01T01713681
C01101511,2021/3/15,3078.61,4,C01T01713682
C01101511,2021/5/18,100,0,C01T01713683
C01101511,2021/3/16,35,6,C01T01713684
C01101511,2020/11/6,0.02,7,C01T01713685
C01101511,2021/3/1,2082.95,6,C01T01713686
C01101511,2021/1/15,1200,4,C01T01713687
C01101511,2020/10/15,200,4,C01T01713688
C01101511,2021/3/16,301.2,0,C01T01713689
C01101511,2021/6/10,0.01,7,C01T01713690
C01101511,2021/1/25,1980,2,C01T01713691
C01101511,2021/2/26,1965.2,4,C01T01713692
C01101511,2021/2/24,2000,6,C01T01713693
C01101511,2021/7/30,3269.14,4,C01T01713694
C01101511,2020/10/15,2248.58,4,C01T01713695
C01101511,2021/3/15,300,4,C01T01713696
C01101511,2021/8/31,600,0,C01T01713697
C01101511,2021/1/25,4600,2,C01T01713698
C01101511,2021/10/12,4200,2,C01T01713699
C01101511,2020/10/30,650,0,C01T01713700
C01101511,2021/4/16,5.99,6,C01T01713701
C01101511,2021/7/30,600,0,C01T01713702
C01101511,2021/8/3,2151,1,C01T01713703
C01101511,2021/9/3,200,0,C01T01713704
C01101511,2021/9/10,500,1,C01T01713705
C01101511,2021/5/14,330,0,C01T01713706
C01101511,2021/7/16,5.99,6,C01T01713707
C01101511,2021/8/5,1000,1,C01T01713708
C01101511,2021/1/4,29.37,4,C01T01713709
C01101511,2021/8/11,0.01,7,C01T01713710
C01101511,2021/2/26,250,0,C01T01713711
C01101511,2021/8/9,300,1,C01T01713712
C01101511,2021/4/15,3317.03,4,C01T01713713
C01101511,2021/2/24,100,6,C01T01713714
C01101511,2021/4/30,250,0,C01T01713715
C01101511,2021/8/6,7.5,6,C01T01713716
